product_id,product_name,brand,category,sub_category,description,color,size,material,gender,mfr_cost,shipping_charge,price,country_of_origin,care_instructions,warranty_months,rating,launch_year
FW0507,Campus Formal Shoes - Blue (Size 11),Campus,Footwear,Formal Shoes,"The Campus formal shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,11,Mesh upper with rubber sole,Men,2240.35,133.78,3936.39,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.1,2024
FW0508,Nike Sandals - Blue (Size 10),Nike,Footwear,Sandals,"The Nike sandals in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,10,Mesh upper with rubber sole,Men,1080.06,123.01,1540.71,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.8,2022
FW0509,New Balance Sandals - Grey (Size 7),New Balance,Footwear,Sandals,"The New Balance sandals in grey color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Grey,7,Mesh upper with rubber sole,Men,1000.51,75.07,1584.67,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.6,2025
FW0510,Campus Sneakers - Green (Size 9),Campus,Footwear,Sneakers,"The Campus sneakers in green color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Green,9,Mesh upper with rubber sole,Men,1752.17,64.51,2477.22,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4,2023
FW0511,Campus Sports Shoes - Brown (Size 10),Campus,Footwear,Sports Shoes,"The Campus sports shoes in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,10,Mesh upper with rubber sole,Unisex,1077.23,94.47,1542.48,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.8,2024
FW0512,Reebok Casual Shoes - Blue (Size 9),Reebok,Footwear,Casual Shoes,"The Reebok casual shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,9,Mesh upper with rubber sole,Women,1258.4,86.34,2093.62,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.9,2022
FW0513,Puma Formal Shoes - Blue (Size 6),Puma,Footwear,Formal Shoes,"The Puma formal shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,6,Mesh upper with rubber sole,Unisex,1779.93,130.14,3332.4,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,3.6,2025
FW0514,Campus Running Shoes - Brown (Size 7),Campus,Footwear,Running Shoes,"The Campus running shoes in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,7,Mesh upper with rubber sole,Unisex,1558.05,127.71,2339.58,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.7,2022
FW0515,Woodland Sandals - Brown (Size 11),Woodland,Footwear,Sandals,"The Woodland sandals in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,11,Mesh upper with rubber sole,Women,1368.7,55.61,2526.67,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.5,2023
FW0516,Bata Sports Shoes - Blue (Size 9),Bata,Footwear,Sports Shoes,"The Bata sports shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,9,Mesh upper with rubber sole,Women,2296.52,72.02,4976.92,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.1,2023
FW0517,Nike Casual Shoes - Blue (Size 8),Nike,Footwear,Casual Shoes,"The Nike casual shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,8,Mesh upper with rubber sole,Women,2355.22,88.94,4975.34,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.4,2023
FW0518,Adidas Running Shoes - Brown (Size 9),Adidas,Footwear,Running Shoes,"The Adidas running shoes in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,9,Mesh upper with rubber sole,Men,1985.42,124.67,4366.36,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.6,2023
FW0519,Adidas Sneakers - Red (Size 8),Adidas,Footwear,Sneakers,"The Adidas sneakers in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,8,Mesh upper with rubber sole,Men,1081.46,89.61,2256.97,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.9,2023
FW0520,New Balance Running Shoes - Red (Size 6),New Balance,Footwear,Running Shoes,"The New Balance running shoes in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,6,Mesh upper with rubber sole,Men,2000.82,78.29,4279.75,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.2,2025
FW0521,Woodland Sneakers - Grey (Size 10),Woodland,Footwear,Sneakers,"The Woodland sneakers in grey color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Grey,10,Mesh upper with rubber sole,Women,1819.41,65.99,3849.83,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.7,2022
FW0522,New Balance Casual Shoes - Red (Size 11),New Balance,Footwear,Casual Shoes,"The New Balance casual shoes in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,11,Mesh upper with rubber sole,Women,2061.66,53.39,3760.22,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.9,2022
FW0523,New Balance Sports Shoes - Black (Size 10),New Balance,Footwear,Sports Shoes,"The New Balance sports shoes in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,10,Mesh upper with rubber sole,Women,2124.55,100,4480.48,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,3.5,2023
FW0524,Puma Casual Shoes - Black (Size 10),Puma,Footwear,Casual Shoes,"The Puma casual shoes in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,10,Mesh upper with rubber sole,Men,2282.08,106.54,4895.27,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.1,2024
FW0525,Campus Running Shoes - Grey (Size 6),Campus,Footwear,Running Shoes,"The Campus running shoes in grey color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Grey,6,Mesh upper with rubber sole,Unisex,925.93,68.02,1557.04,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4,2023
